year,election,locality,precinct,district,district_type,provisional_ballots,absentee_ballots,in_person_ballots,in_person_curbside_ballots,TotalVoteTurnout,ActiveRegisteredVoters,InactiveRegisteredVoters,TotalRegisteredVoters
2020,general,ACCOMACK COUNTY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,ACCOMACK COUNTY,##Central Absentee,02,Congressional,0,0,0,0,0,0,0,0
2020,general,ACCOMACK COUNTY,101 - CHINCOTEAGUE,02,Congressional,6,0,1333,0,1339,2662,86,2748
2020,general,ACCOMACK COUNTY,201 - ATLANTIC,02,Congressional,0,0,538,0,538,1127,34,1161
2020,general,ACCOMACK COUNTY,202 - GREENBACKVILLE,02,Congressional,2,0,881,0,883,1823,83,1906
2020,general,ACCOMACK COUNTY,301 - NEW CHURCH,02,Congressional,1,0,744,0,745,2553,213,2766
2020,general,ACCOMACK COUNTY,401 - BLOXOM,02,Congressional,0,0,397,0,397,855,22,877
2020,general,ACCOMACK COUNTY,402 - PARKSLEY,02,Congressional,1,0,509,0,510,1177,25,1202
2020,general,ACCOMACK COUNTY,403 - SAXIS,02,Congressional,0,0,190,0,190,314,12,326
2020,general,ACCOMACK COUNTY,501 - MAPPSVILLE,02,Congressional,3,0,296,0,299,1159,35,1194
2020,general,ACCOMACK COUNTY,502 - RUE,02,Congressional,2,0,195,0,197,1050,35,1085
2020,general,ACCOMACK COUNTY,601 - ACCOMAC,02,Congressional,3,0,504,0,507,1935,55,1990
2020,general,ACCOMACK COUNTY,602 - TANGIER,02,Congressional,1,0,248,0,249,338,5,343
2020,general,ACCOMACK COUNTY,701 - NANDUA,02,Congressional,0,0,662,0,662,2844,110,2954
2020,general,ACCOMACK COUNTY,801 - BOBTOWN,02,Congressional,2,0,306,0,308,910,19,929
2020,general,ACCOMACK COUNTY,802 - MELFA,02,Congressional,4,0,451,0,455,1376,49,1425
2020,general,ACCOMACK COUNTY,803 - WACHAPREAGUE,02,Congressional,0,0,360,0,360,789,17,806
2020,general,ACCOMACK COUNTY,901 - PAINTER,02,Congressional,4,0,825,0,829,2842,70,2912
2020,general,ALLEGHANY COUNTY,##Central Absentee,00,Local,0,2696,0,11,2696,0,0,0
2020,general,ALLEGHANY COUNTY,##Central Absentee,09,Congressional,1,2696,0,11,2697,0,0,0
2020,general,ALLEGHANY COUNTY,101 - ARRITT,09,Congressional,1,0,612,0,613,1108,19,1127
2020,general,ALLEGHANY COUNTY,103 - DAMERON,09,Congressional,0,0,243,1,243,374,13,387
2020,general,ALLEGHANY COUNTY,201 - HUMPBACK BRIDGE,09,Congressional,1,0,336,1,337,612,14,626
2020,general,ALLEGHANY COUNTY,202 - DOLLY ANN,09,Congressional,0,0,415,1,415,864,15,879
2020,general,ALLEGHANY COUNTY,301 - CALLAGHAN,09,Congressional,0,0,379,0,379,618,11,629
2020,general,ALLEGHANY COUNTY,302 - GRIFFITH,09,Congressional,0,0,537,0,537,1054,16,1070
2020,general,ALLEGHANY COUNTY,401 - LOW MOOR,09,Congressional,0,0,360,3,360,830,15,845
2020,general,ALLEGHANY COUNTY,402 - JACKSON HEIGHTS,09,Congressional,0,0,410,0,410,908,17,925
2020,general,ALLEGHANY COUNTY,501 - IRON GATE,09,Congressional,0,0,231,1,231,415,5,420
2020,general,ALLEGHANY COUNTY,502 - PETERS SWITCH,09,Congressional,1,0,713,2,714,1182,13,1195
2020,general,ALLEGHANY COUNTY,601 - DISTRICT 1,09,Congressional,0,0,726,2,726,1524,33,1557
2020,general,ALLEGHANY COUNTY,701 - DISTRICT 2,09,Congressional,4,0,512,0,516,1271,30,1301
2020,general,AMHERST COUNTY,##Central Absentee,00,Local,0,8589,0,0,8589,0,0,0
2020,general,AMHERST COUNTY,##Central Absentee,06,Congressional,0,7847,0,0,7847,0,0,0
2020,general,AMHERST COUNTY,101 - WRIGHT SHOP,06,Congressional,0,0,621,0,621,1619,40,1659
2020,general,AMHERST COUNTY,102 - NEW GLASGOW,06,Congressional,0,0,712,0,712,1959,52,2011
2020,general,AMHERST COUNTY,103 - COOLWELL,06,Congressional,0,0,475,0,475,954,23,977
2020,general,AMHERST COUNTY,201 - COURT HOUSE,06,Congressional,0,0,884,0,884,3089,100,3189
2020,general,AMHERST COUNTY,202 - TEMPERANCE,06,Congressional,0,0,607,0,607,1162,33,1195
2020,general,AMHERST COUNTY,301 - MONROE,06,Congressional,0,0,527,0,527,1214,45,1259
2020,general,AMHERST COUNTY,302 - ELON,06,Congressional,0,0,1307,0,1307,2846,53,2899
2020,general,AMHERST COUNTY,303 - PLEASANT VIEW,06,Congressional,0,0,383,0,383,709,16,725
2020,general,AMHERST COUNTY,401 - AMELON,06,Congressional,0,0,1281,0,1281,3360,77,3437
2020,general,AMHERST COUNTY,402 - LONCO,06,Congressional,0,0,370,0,370,997,33,1030
2020,general,AMHERST COUNTY,501 - MADISON,06,Congressional,0,0,1342,0,1342,3762,102,3864
2020,general,ARLINGTON COUNTY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,ARLINGTON COUNTY,##Central Absentee,08,Congressional,39,104790,0,0,104829,0,0,0
2020,general,ARLINGTON COUNTY,001 - ARLINGTON,08,Congressional,18,0,570,1,588,2974,145,3119
2020,general,ARLINGTON COUNTY,002 - ASHTON HEIGHTS,08,Congressional,3,0,444,3,447,3527,208,3735
2020,general,ARLINGTON COUNTY,003 - AURORA HILLS,08,Congressional,4,0,178,1,182,1980,94,2074
2020,general,ARLINGTON COUNTY,004 - BALLSTON,08,Congressional,15,0,553,2,568,3580,224,3804
2020,general,ARLINGTON COUNTY,005 - BARCROFT,08,Congressional,15,0,492,0,507,2824,122,2946
2020,general,ARLINGTON COUNTY,006 - CRYSTAL CITY,08,Congressional,10,0,316,1,326,2804,466,3269
2020,general,ARLINGTON COUNTY,007 - CHERRYDALE,08,Congressional,14,0,494,1,508,3234,145,3379
2020,general,ARLINGTON COUNTY,008 - HUME,08,Congressional,19,0,548,1,567,4216,378,4594
2020,general,ARLINGTON COUNTY,009 - COLUMBIA,08,Congressional,13,0,426,0,439,4151,281,4432
2020,general,ARLINGTON COUNTY,010 - WILSON,08,Congressional,15,0,516,0,531,4715,565,5279
2020,general,ARLINGTON COUNTY,011 - EAST FALLS CHURCH,08,Congressional,7,0,332,0,339,2202,83,2285
2020,general,ARLINGTON COUNTY,012 - FAIRLINGTON,08,Congressional,9,0,501,0,510,2806,111,2917
2020,general,ARLINGTON COUNTY,013 - GLEN CARLYN,08,Congressional,23,0,445,3,468,2237,79,2316
2020,general,ARLINGTON COUNTY,014 - CLARENDON,08,Congressional,4,0,334,0,338,2607,199,2806
2020,general,ARLINGTON COUNTY,015 - LYON PARK,08,Congressional,10,0,339,0,349,1886,97,1983
2020,general,ARLINGTON COUNTY,016 - LYON VILLAGE,08,Congressional,11,0,429,0,440,3451,250,3701
2020,general,ARLINGTON COUNTY,017 - OVERLEE KNOLLS,08,Congressional,4,0,435,1,439,3401,137,3538
2020,general,ARLINGTON COUNTY,018 - PARK LANE,08,Congressional,13,0,455,0,468,6101,629,6730
2020,general,ARLINGTON COUNTY,019 - ROSSLYN,08,Congressional,19,0,435,1,454,4454,642,5096
2020,general,ARLINGTON COUNTY,020 - THRIFTON,08,Congressional,5,0,318,1,323,3038,87,3125
2020,general,ARLINGTON COUNTY,021 - VIRGINIA HIGHLANDS,08,Congressional,9,0,151,1,160,1899,110,2009
2020,general,ARLINGTON COUNTY,022 - ABINGDON,08,Congressional,15,0,515,2,530,3145,220,3365
2020,general,ARLINGTON COUNTY,023 - WESTOVER,08,Congressional,0,0,518,0,518,2999,102,3101
2020,general,ARLINGTON COUNTY,024 - WOODLAWN,08,Congressional,13,0,451,0,464,4170,199,4369
2020,general,ARLINGTON COUNTY,025 - ARLINGTON FOREST,08,Congressional,27,0,465,2,492,2985,186,3171
2020,general,ARLINGTON COUNTY,026 - FILLMORE,08,Congressional,13,0,545,5,558,3972,323,4295
2020,general,ARLINGTON COUNTY,027 - JEFFERSON,08,Congressional,16,0,456,0,472,3218,132,3350
2020,general,ARLINGTON COUNTY,028 - WAKEFIELD,08,Congressional,26,0,632,2,658,4018,287,4305
2020,general,ARLINGTON COUNTY,029 - DOMINION HILLS,08,Congressional,2,0,415,1,417,2890,64,2954
2020,general,ARLINGTON COUNTY,030 - GLEBE,08,Congressional,14,0,558,8,572,3375,227,3602
2020,general,ARLINGTON COUNTY,031 - LEXINGTON,08,Congressional,6,0,432,2,438,3040,86,3126
2020,general,ARLINGTON COUNTY,032 - OAKRIDGE,08,Congressional,5,0,214,0,219,1419,101,1520
2020,general,ARLINGTON COUNTY,033 - ROCK SPRING,08,Congressional,7,0,418,0,425,3082,82,3164
2020,general,ARLINGTON COUNTY,034 - YORKTOWN,08,Congressional,12,0,357,1,369,2738,57,2795
2020,general,ARLINGTON COUNTY,035 - MADISON,08,Congressional,2,0,311,1,313,3338,100,3438
2020,general,ARLINGTON COUNTY,036 - MARSHALL,08,Congressional,8,0,445,0,453,3421,166,3587
2020,general,ARLINGTON COUNTY,037 - NOTTINGHAM,08,Congressional,7,0,382,2,389,2694,73,2767
2020,general,ARLINGTON COUNTY,038 - ARLINGTON VIEW,08,Congressional,17,0,490,1,507,3169,285,3454
2020,general,ARLINGTON COUNTY,039 - ASHLAWN,08,Congressional,9,0,305,1,314,1782,48,1830
2020,general,ARLINGTON COUNTY,040 - VIRGINIA SQUARE,08,Congressional,6,0,559,1,565,4327,340,4667
2020,general,ARLINGTON COUNTY,041 - NAVY LEAGUE,08,Congressional,13,0,265,0,278,3570,446,4016
2020,general,ARLINGTON COUNTY,042 - SHIRLINGTON,08,Congressional,8,0,406,0,414,2781,237,3018
2020,general,ARLINGTON COUNTY,043 - CAMPBELL,08,Congressional,44,0,607,4,651,2792,132,2924
2020,general,ARLINGTON COUNTY,044 - DAWSON TERRACE,08,Congressional,6,0,358,0,364,2719,254,2973
2020,general,ARLINGTON COUNTY,045 - BUCKINGHAM,08,Congressional,21,0,454,1,475,2766,163,2929
2020,general,ARLINGTON COUNTY,046 - CENTRAL,08,Congressional,16,0,520,1,536,4101,383,4484
2020,general,ARLINGTON COUNTY,047 - FOUR MILE RUN,08,Congressional,10,0,398,0,408,2498,158,2656
2020,general,ARLINGTON COUNTY,048 - AUSA,08,Congressional,3,0,235,0,238,2811,354,3165
2020,general,ARLINGTON COUNTY,049 - MONROE,08,Congressional,8,0,361,0,369,2416,163,2579
2020,general,ARLINGTON COUNTY,050 - CRYSTAL PLAZA,08,Congressional,14,0,461,0,475,3403,307,3710
2020,general,ARLINGTON COUNTY,051 - TAYLOR,08,Congressional,6,0,201,0,207,838,48,886
2020,general,ARLINGTON COUNTY,052 - GUNSTON,08,Congressional,19,0,428,1,447,2665,262,2927
2020,general,ARLINGTON COUNTY,053 - MET PARK,08,Congressional,12,0,604,1,616,3512,604,4116
2020,general,ARLINGTON COUNTY,054 - GARFIELD PARK,08,Congressional,4,0,232,0,236,1680,367,2047
2020,general,AUGUSTA COUNTY,##Central Absentee,00,Local,0,21023,0,0,21023,0,0,0
2020,general,AUGUSTA COUNTY,##Central Absentee,06,Congressional,0,21023,0,0,21023,0,0,0
2020,general,AUGUSTA COUNTY,101 - JOLIVUE,06,Congressional,0,0,526,6,526,1451,24,1475
2020,general,AUGUSTA COUNTY,102 - STUARTS DRAFT ELEMENTARY,06,Congressional,0,0,811,5,811,1866,52,1918
2020,general,AUGUSTA COUNTY,103 - VERONA,06,Congressional,0,0,676,4,676,2941,60,3001
2020,general,AUGUSTA COUNTY,201 - CRIMORA,06,Congressional,0,0,1212,12,1212,3214,63,3277
2020,general,AUGUSTA COUNTY,202 - NEW HOPE,06,Congressional,0,0,825,7,825,1633,14,1647
2020,general,AUGUSTA COUNTY,203 - WEYERS CAVE,06,Congressional,0,0,1175,14,1175,2630,42,2672
2020,general,AUGUSTA COUNTY,301 - FORT DEFIANCE,06,Congressional,0,0,1165,14,1165,3987,57,4044
2020,general,AUGUSTA COUNTY,302 - NORTH RIVER,06,Congressional,0,0,542,4,542,1005,12,1017
2020,general,AUGUSTA COUNTY,303 - MOUNT SOLON,06,Congressional,0,0,893,5,893,1366,16,1382
2020,general,AUGUSTA COUNTY,304 - CHURCHVILLE FIRE STATION,06,Congressional,0,0,602,11,602,1193,34,1227
2020,general,AUGUSTA COUNTY,401 - BUFFALO GAP,06,Congressional,0,0,714,9,714,1388,18,1406
2020,general,AUGUSTA COUNTY,402 - CHURCHVILLE ELEMENTARY,06,Congressional,0,0,663,9,663,1329,24,1353
2020,general,AUGUSTA COUNTY,403 - CRAIGSVILLE,06,Congressional,0,0,710,2,710,1176,26,1202
2020,general,AUGUSTA COUNTY,404 - DEERFIELD,06,Congressional,0,0,324,2,324,478,16,494
2020,general,AUGUSTA COUNTY,405 - CEDAR GREEN,06,Congressional,0,0,619,3,619,1891,39,1930
2020,general,AUGUSTA COUNTY,501 - GREENVILLE,06,Congressional,0,0,1053,4,1053,2312,20,2332
2020,general,AUGUSTA COUNTY,502 - MIDDLEBROOK,06,Congressional,0,0,641,4,641,1121,10,1131
2020,general,AUGUSTA COUNTY,503 - SPOTTSWOOD,06,Congressional,0,0,753,4,753,1245,16,1261
2020,general,AUGUSTA COUNTY,504 - WHITE HILL,06,Congressional,0,0,1072,2,1072,2911,61,2972
2020,general,AUGUSTA COUNTY,601 - SHERANDO,06,Congressional,0,0,947,5,947,1781,26,1807
2020,general,AUGUSTA COUNTY,602 - RIDGEVIEW,06,Congressional,0,0,1356,18,1356,4005,70,4075
2020,general,AUGUSTA COUNTY,603 - LYNDHURST,06,Congressional,0,0,990,5,990,2526,32,2558
2020,general,AUGUSTA COUNTY,801 - DOOMS,06,Congressional,0,0,839,12,839,1967,33,2000
2020,general,AUGUSTA COUNTY,802 - FISHERSVILLE,06,Congressional,0,0,1066,12,1066,3321,46,3367
2020,general,AUGUSTA COUNTY,803 - WILSON,06,Congressional,0,0,935,2,935,3124,80,3204
2020,general,BATH COUNTY,##Central Absentee,00,Local,0,764,0,0,764,0,0,0
2020,general,BATH COUNTY,##Central Absentee,06,Congressional,0,764,0,0,764,0,0,0
2020,general,BATH COUNTY,101 - WARM SPRINGS,06,Congressional,0,0,263,0,263,606,21,627
2020,general,BATH COUNTY,102 - MOUNTAIN GROVE,06,Congressional,0,0,67,0,67,98,3,101
2020,general,BATH COUNTY,201 - HOT SPRINGS,06,Congressional,0,0,240,0,240,542,19,561
2020,general,BATH COUNTY,301 - FAIRVIEW,06,Congressional,0,0,302,0,302,505,9,514
2020,general,BATH COUNTY,302 - BURNSVILLE,06,Congressional,0,0,95,0,95,161,4,165
2020,general,BATH COUNTY,401 - MILLBORO,06,Congressional,0,0,425,0,425,674,13,687
2020,general,BATH COUNTY,501 - HEALING SPRINGS,06,Congressional,0,0,349,0,349,641,11,652
2020,general,BLAND COUNTY,##Central Absentee,00,Local,0,1312,0,35,1312,0,0,0
2020,general,BLAND COUNTY,##Central Absentee,09,Congressional,0,1312,0,35,1312,0,0,0
2020,general,BLAND COUNTY,101 - BASTIAN,09,Congressional,1,0,267,1,268,554,28,582
2020,general,BLAND COUNTY,102 - CERES,09,Congressional,0,0,309,2,309,607,25,632
2020,general,BLAND COUNTY,201 - DAVIS,09,Congressional,0,0,111,0,111,210,3,213
2020,general,BLAND COUNTY,202 - SEDDON,09,Congressional,2,0,434,0,436,1051,29,1080
2020,general,BLAND COUNTY,301 - HOLLYBROOK,09,Congressional,0,0,337,2,337,530,19,549
2020,general,BLAND COUNTY,302 - MECHANICSBURG,09,Congressional,0,0,161,0,161,261,4,265
2020,general,BLAND COUNTY,401 - ROCKY GAP,09,Congressional,0,0,556,2,556,1194,54,1248
2020,general,BOTETOURT COUNTY,##Central Absentee,00,Local,0,2303,9180,69,11483,0,0,0
2020,general,BOTETOURT COUNTY,##Central Absentee,06,Congressional,0,2303,9180,69,11483,0,0,0
2020,general,BOTETOURT COUNTY,101 - DALEVILLE,06,Congressional,0,0,902,3,902,2856,51,2907
2020,general,BOTETOURT COUNTY,102 - GREENFIELD,06,Congressional,0,0,991,7,991,2788,35,2823
2020,general,BOTETOURT COUNTY,201 - BLUE RIDGE,06,Congressional,0,0,1118,13,1118,2604,48,2652
2020,general,BOTETOURT COUNTY,202 - RAINBOW FOREST,06,Congressional,0,0,1064,10,1064,2570,43,2613
2020,general,BOTETOURT COUNTY,301 - BUCHANAN,06,Congressional,0,0,1088,7,1088,2379,51,2430
2020,general,BOTETOURT COUNTY,302 - MILL CREEK,06,Congressional,0,0,971,9,971,2238,29,2267
2020,general,BOTETOURT COUNTY,403 - EAGLE ROCK,06,Congressional,0,0,801,7,801,1541,22,1563
2020,general,BOTETOURT COUNTY,406 - FINCASTLE,06,Congressional,0,0,993,5,993,3191,62,3253
2020,general,BOTETOURT COUNTY,501 - TROUTVILLE,06,Congressional,0,0,636,6,636,1753,38,1791
2020,general,BOTETOURT COUNTY,502 - CLOVERDALE,06,Congressional,0,0,958,11,958,3318,58,3376
2020,general,BRISTOL CITY,##Central Absentee,00,Local,0,4749,0,1,4749,0,0,0
2020,general,BRISTOL CITY,##Central Absentee,09,Congressional,2,4749,0,1,4751,0,0,0
2020,general,BRISTOL CITY,001 - FIRST WARD,09,Congressional,1,0,695,5,696,2239,91,2330
2020,general,BRISTOL CITY,002 - SECOND WARD,09,Congressional,0,0,665,27,665,2687,135,2822
2020,general,BRISTOL CITY,003 - THIRD WARD,09,Congressional,1,0,417,7,418,2249,129,2378
2020,general,BRISTOL CITY,004 - FOURTH WARD,09,Congressional,5,0,1291,33,1296,4057,127,4184
2020,general,BRUNSWICK COUNTY,##Central Absentee,00,Local,0,4228,0,116,4228,0,0,0
2020,general,BRUNSWICK COUNTY,##Central Absentee,05,Congressional,0,4228,0,116,4228,0,0,0
2020,general,BRUNSWICK COUNTY,101 - BRODNAX,05,Congressional,0,0,255,5,255,561,16,577
2020,general,BRUNSWICK COUNTY,102 - ROCK STORE,05,Congressional,0,0,356,10,356,879,13,892
2020,general,BRUNSWICK COUNTY,103 - TILLMAN,05,Congressional,0,0,447,9,447,964,27,991
2020,general,BRUNSWICK COUNTY,201 - DROMGOOLE,05,Congressional,0,0,146,0,146,296,9,305
2020,general,BRUNSWICK COUNTY,202 - EDGERTON,05,Congressional,0,0,280,9,280,1023,26,1049
2020,general,BRUNSWICK COUNTY,203 - FITZHUGH,05,Congressional,0,0,320,5,320,758,15,773
2020,general,BRUNSWICK COUNTY,301 - ALBERTA,05,Congressional,0,0,113,1,113,237,2,239
2020,general,BRUNSWICK COUNTY,302 - DANIELTOWN,05,Congressional,0,0,404,6,404,959,21,980
2020,general,BRUNSWICK COUNTY,303 - ELMORE,05,Congressional,0,0,199,4,199,450,7,457
2020,general,BRUNSWICK COUNTY,304 - SEYMOUR,05,Congressional,0,0,236,5,236,446,7,453
2020,general,BRUNSWICK COUNTY,401 - STURGEON,05,Congressional,0,0,491,9,491,1657,27,1684
2020,general,BRUNSWICK COUNTY,402 - KING'S STORE,05,Congressional,0,0,188,6,188,517,8,525
2020,general,BRUNSWICK COUNTY,501 - TOTARO,05,Congressional,0,0,371,18,371,1974,44,2018
2020,general,BUCHANAN COUNTY,##Central Absentee,00,Local,0,3097,0,0,3097,0,0,0
2020,general,BUCHANAN COUNTY,##Central Absentee,09,Congressional,5,3097,3,0,3105,0,0,0
2020,general,BUCHANAN COUNTY,102 - BLACKEY,09,Congressional,5,0,378,0,383,684,13,697
2020,general,BUCHANAN COUNTY,103 - HURLEY,09,Congressional,11,0,798,9,809,1684,42,1726
2020,general,BUCHANAN COUNTY,201 - GRASSY,09,Congressional,2,0,126,0,128,193,2,195
2020,general,BUCHANAN COUNTY,202 - BULL,09,Congressional,0,0,410,0,410,928,12,940
2020,general,BUCHANAN COUNTY,203 - ROCKLICK,09,Congressional,5,0,491,0,496,1101,24,1125
2020,general,BUCHANAN COUNTY,301 - SLATE,09,Congressional,3,0,536,2,539,1196,24,1220
2020,general,BUCHANAN COUNTY,302 - NORTH GRUNDY,09,Congressional,10,0,403,0,413,1168,41,1209
2020,general,BUCHANAN COUNTY,403 - SOUTH GRUNDY,09,Congressional,1,0,541,3,542,1546,39,1585
2020,general,BUCHANAN COUNTY,404 - OAKWOOD,09,Congressional,0,0,57,0,57,136,0,136
2020,general,BUCHANAN COUNTY,501 - PRATER,09,Congressional,2,0,462,1,464,989,11,1000
2020,general,BUCHANAN COUNTY,502 - FOX,09,Congressional,0,0,159,0,159,295,3,298
2020,general,BUCHANAN COUNTY,503 - VANSANT,09,Congressional,2,0,399,3,401,868,17,885
2020,general,BUCHANAN COUNTY,601 - COUNCIL,09,Congressional,0,0,353,0,353,585,16,601
2020,general,BUCHANAN COUNTY,602 - GARDEN,09,Congressional,2,0,464,0,466,882,13,895
2020,general,BUCHANAN COUNTY,603 - HURRICANE,09,Congressional,1,0,316,6,317,590,17,607
2020,general,BUCHANAN COUNTY,701 - WHITEWOOD,09,Congressional,0,0,575,4,575,1199,56,1255
2020,general,BUCHANAN COUNTY,702 - CONTRARY,09,Congressional,3,0,420,1,423,875,19,894
2020,general,BUCKINGHAM COUNTY,##Central Absentee,00,Local,0,903,3234,72,4137,0,0,0
2020,general,BUCKINGHAM COUNTY,##Central Absentee,05,Congressional,1,903,3234,72,4138,0,0,0
2020,general,BUCKINGHAM COUNTY,101 - NEW CANTON,05,Congressional,1,0,631,10,632,1444,26,1470
2020,general,BUCKINGHAM COUNTY,102  - GEORGIA CREEK,05,Congressional,0,0,206,3,206,365,5,370
2020,general,BUCKINGHAM COUNTY,201 - WHITE HALL,05,Congressional,2,0,287,0,289,952,11,963
2020,general,BUCKINGHAM COUNTY,301 - CURDSVILLE,05,Congressional,0,0,452,2,452,1025,21,1046
2020,general,BUCKINGHAM COUNTY,302 - NEW STORE,05,Congressional,0,0,351,1,351,753,18,771
2020,general,BUCKINGHAM COUNTY,401 - MAYSVILLE,05,Congressional,0,0,502,6,502,1750,29,1779
2020,general,BUCKINGHAM COUNTY,501 - WRIGHTS,05,Congressional,2,0,311,0,313,733,9,742
2020,general,BUCKINGHAM COUNTY,502 - GLENMORE,05,Congressional,2,0,391,0,393,999,25,1024
2020,general,BUCKINGHAM COUNTY,601 - SLATE RIVER,05,Congressional,3,0,528,6,531,1580,24,1604
2020,general,BUCKINGHAM COUNTY,701 - GOLD HILL,05,Congressional,1,0,333,5,334,960,23,983
2020,general,BUENA VISTA CITY,##Central Absentee,00,Local,0,407,1405,0,1812,0,0,0
2020,general,BUENA VISTA CITY,##Central Absentee,06,Congressional,0,0,0,0,0,0,0,0
2020,general,BUENA VISTA CITY,001 - FIRST WARD,06,Congressional,0,0,545,0,545,2099,66,2165
2020,general,BUENA VISTA CITY,002 - SECOND WARD,06,Congressional,0,0,431,0,431,1983,115,2098
2020,general,CAMPBELL COUNTY,##Central Absentee,00,Local,0,14994,0,0,14994,0,0,0
2020,general,CAMPBELL COUNTY,##Central Absentee,05,Congressional,0,0,0,0,0,0,0,0
2020,general,CAMPBELL COUNTY,101 - BROOKVILLE,05,Congressional,6,0,1271,0,1277,3006,65,3071
2020,general,CAMPBELL COUNTY,102 - NEW LONDON,05,Congressional,19,0,1415,0,1434,3137,103,3240
2020,general,CAMPBELL COUNTY,201 - WALKER,05,Congressional,17,0,1016,0,1033,2568,123,2691
2020,general,CAMPBELL COUNTY,202 - BEDFORD SPRINGS,05,Congressional,6,0,1220,0,1226,3294,66,3360
2020,general,CAMPBELL COUNTY,301 - EVINGTON,05,Congressional,5,0,582,0,587,1146,22,1168
2020,general,CAMPBELL COUNTY,302 - OTTER RIVER,05,Congressional,0,0,486,0,486,1017,19,1036
2020,general,CAMPBELL COUNTY,303 - ALTAVISTA,05,Congressional,7,0,1227,0,1234,3038,73,3111
2020,general,CAMPBELL COUNTY,401 - THREE FORKS,05,Congressional,2,0,860,0,862,1897,24,1921
2020,general,CAMPBELL COUNTY,402 - COURT HOUSE,05,Congressional,2,0,1195,0,1197,3530,68,3598
2020,general,CAMPBELL COUNTY,501 - SPRING HILL,05,Congressional,12,0,1113,0,1125,3629,148,3777
2020,general,CAMPBELL COUNTY,502 - YELLOW BRANCH,05,Congressional,5,0,750,0,755,2046,49,2095
2020,general,CAMPBELL COUNTY,601 - KINGS,05,Congressional,10,0,912,0,922,2384,73,2457
2020,general,CAMPBELL COUNTY,602 - CONCORD,05,Congressional,3,0,1067,0,1070,2991,46,3037
2020,general,CAMPBELL COUNTY,701 - BROOKNEAL,05,Congressional,10,0,700,0,710,1816,35,1851
2020,general,CAMPBELL COUNTY,702 - GLADYS,05,Congressional,9,0,836,0,845,2460,38,2498
2020,general,CAMPBELL COUNTY,703 - MORRIS CHURCH,05,Congressional,4,0,502,0,506,956,10,966
2020,general,CAROLINE COUNTY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,CAROLINE COUNTY,##Central Absentee,01,Congressional,0,0,0,0,0,0,0,0
2020,general,CAROLINE COUNTY,101 - BOWLING GREEN,01,Congressional,0,0,810,0,810,1970,45,2015
2020,general,CAROLINE COUNTY,102 - SPARTA,01,Congressional,0,0,722,6,722,1462,25,1487
2020,general,CAROLINE COUNTY,201 - NORTH MADISON,01,Congressional,0,0,653,6,653,1748,54,1802
2020,general,CAROLINE COUNTY,202 - SOUTH MADISON,01,Congressional,0,0,790,9,790,2248,61,2309
2020,general,CAROLINE COUNTY,301 - PORT ROYAL,01,Congressional,0,0,410,10,410,970,32,1002
2020,general,CAROLINE COUNTY,302 - WOODFORD,01,Congressional,0,0,980,7,980,2281,51,2332
2020,general,CAROLINE COUNTY,401 - DAWN,01,Congressional,0,0,948,17,948,2647,71,2718
2020,general,CAROLINE COUNTY,402 - CARMEL CHURCH,01,Congressional,0,0,325,7,325,835,16,851
2020,general,CAROLINE COUNTY,501 - WEST MATTAPONI,01,Congressional,0,0,578,2,578,1920,52,1972
2020,general,CAROLINE COUNTY,502 - MILFORD,01,Congressional,0,0,576,16,576,1545,28,1573
2020,general,CAROLINE COUNTY,601 - CHILESBURG,01,Congressional,0,0,882,3,882,2041,65,2106
2020,general,CAROLINE COUNTY,602 - LAKE,01,Congressional,0,0,648,8,648,1512,64,1576
2020,general,CARROLL COUNTY,##Central Absentee,00,Local,0,5706,0,55,5706,0,0,0
2020,general,CARROLL COUNTY,##Central Absentee,09,Congressional,27,5706,0,55,5733,0,0,0
2020,general,CARROLL COUNTY,101 - MT BETHEL,09,Congressional,7,0,483,7,490,955,34,989
2020,general,CARROLL COUNTY,102 - ST PAUL,09,Congressional,2,0,623,16,625,1232,32,1264
2020,general,CARROLL COUNTY,103 - LAMBSBURG,09,Congressional,0,0,424,0,424,763,19,782
2020,general,CARROLL COUNTY,105 - FANCY GAP,09,Congressional,4,0,442,10,446,1022,14,1036
2020,general,CARROLL COUNTY,201 - HILLSVILLE B,09,Congressional,4,0,870,2,874,2264,54,2318
2020,general,CARROLL COUNTY,202 - LAUREL FORK,09,Congressional,0,0,478,0,478,818,17,835
2020,general,CARROLL COUNTY,203 - GLADESBORO,09,Congressional,1,0,577,1,578,1113,24,1137
2020,general,CARROLL COUNTY,301 - HILLSVILLE C,09,Congressional,3,0,1125,6,1128,2623,59,2682
2020,general,CARROLL COUNTY,302 - SYLVATUS,09,Congressional,0,0,515,1,515,897,17,914
2020,general,CARROLL COUNTY,303 - DUGSPUR,09,Congressional,0,0,273,0,273,485,14,499
2020,general,CARROLL COUNTY,401 - OAKLAND,09,Congressional,2,0,1002,16,1004,1843,48,1891
2020,general,CARROLL COUNTY,402 - WOODLAWN D,09,Congressional,6,0,768,3,774,1817,42,1859
2020,general,CARROLL COUNTY,406 - WOODLAWN F,09,Congressional,1,0,163,3,164,346,10,356
